"","MSZoning","LotArea","Street","LotShape","Condition1","Condition2","OverallQual","OverallCond","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","HeatingQC","stFlrS1","stFlrS2","GarageCars","GarageQual","GarageCond","WoodDeckSF","ScreenPorch","PoolArea","Fence","SaleCondition","SalePrice"
"1495","RM",9600,"Pave","Reg","Norm","Norm",8,9,"CompShg","None",0,"Gd","Gd","Others",0,0,930,"TA",930,636,1,"TA","TA",54,0,0,"None","Abnorml",12.0803040381304
"1496","RM",9000,"Pave","Reg","Norm","Norm",8,9,"CompShg","None",0,"Gd","Gd","Others",0,0,346,"Ex",1157,1111,2,"TA","TA",0,0,0,"None","Normal",12.0735861405262
"1497","RM",10560,"Pave","Reg","Norm","Norm",6,7,"CompShg","None",0,"TA","TA","Others",283,0,455,"Ex",868,602,2,"TA","TA",0,0,0,"None","Normal",12.0268682001247
"1498","RM",5830,"Pave","Reg","Feedr","Feedr",5,6,"CompShg","None",0,"TA","Gd","Others",788,0,200,"Ex",1030,582,1,"TA","TA",0,0,0,"MnPrv","Normal",12.0307627104397
"1499","RL",7793,"Pave","IR1","Norm","Norm",7,7,"CompShg","None",0,"TA","TA","Others",474,0,634,"TA",1160,908,1,"TA","TA",0,0,0,"None","Normal",12.0663071248482
"1500","RM",5000,"Pave","Reg","Feedr","Norm",4,7,"CompShg","None",0,"TA","TA","Others",188,0,577,"TA",765,0,1,"Fa","TA",135,0,0,"MnPrv","Normal",11.9449345923543
"1501","RM",6000,"Pave","Reg","Norm","Norm",6,7,"CompShg","None",0,"TA","TA","Others",452,12,144,"TA",608,524,1,"TA","TA",0,0,0,"MnPrv","Abnorml",11.9576302334518
"1502","RM",6000,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","Gd","Others",264,0,308,"Ex",848,348,2,"TA","TA",0,0,0,"None","Normal",12.0327540995298
"1503","RM",6360,"Pave","Reg","Feedr","Norm",5,6,"CompShg","Stone",300,"TA","TA","Others",360,159,316,"TA",955,498,1,"TA","TA",0,148,0,"None","Normal",12.0369581133994
"1504","RM",6000,"Pave","Reg","Norm","Norm",6,7,"CompShg","None",0,"TA","TA","Others",300,0,480,"TA",780,636,1,"TA","TA",221,0,0,"None","Normal",12.0327540995298
"1505","RM",6240,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",276,0,252,"Gd",548,492,2,"TA","TA",306,0,0,"None","Normal",11.9676896715387
"1506","RM",6240,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",448,0,480,"TA",928,608,2,"TA","TA",0,0,0,"MnPrv","Normal",12.1113341413688
"1507","RM",6120,"Pave","Reg","Artery","Norm",6,5,"CompShg","None",0,"TA","TA","Others",960,0,164,"TA",1068,0,1,"TA","TA",0,0,0,"None","Normal",11.952046007233
"1508","RM",8094,"Pave","Reg","Norm","Norm",4,5,"CompShg","None",0,"TA","Fa","Others",0,0,888,"Ex",888,1074,2,"TA","TA",160,0,0,"GdPrv","Normal",12.148896678522
"1509","RM",3068,"Pave","Reg","Norm","Norm",6,8,"CompShg","None",0,"TA","Gd","Others",0,0,662,"Ex",662,662,1,"TA","TA",0,0,0,"GdPrv","Normal",11.9910135908435
"1510","RL",15263,"Pave","IR1","Feedr","Norm",5,5,"CompShg","BrkFace",90,"TA","TA","Others",766,0,656,"Gd",1675,0,1,"TA","TA",0,0,0,"None","Normal",12.1474561154346
"1511","RL",6001,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",368,0,232,"Ex",600,319,1,"TA","TA",0,0,0,"MnPrv","Normal",12.0327658018589
"1512","RH",6048,"Pave","Reg","Artery","Norm",5,7,"CompShg","None",0,"TA","Gd","Others",736,0,120,"Gd",936,744,2,"TA","Fa",56,0,0,"None","Normal",11.9722927706842
"1513","RL",7800,"Pave","Reg","Norm","Norm",5,7,"CompShg","BrkFace",47,"TA","TA","Others",240,474,150,"Ex",892,0,1,"TA","TA",0,0,0,"None","Normal",12.0727188941961
"1514","RL",7832,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",775,0,89,"Ex",864,0,1,"TA","TA",226,0,0,"None","Normal",11.9873772776311
"1515","RL",7424,"Pave","IR1","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",1319,0,0,"TA",1373,0,2,"TA","TA",0,0,0,"None","Normal",12.0621226819571
"1516","RL",11227,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","Gd","Others",267,453,0,"Ex",720,720,2,"TA","TA",192,0,0,"MnPrv","Normal",12.1638786675913
"1517","RL",20062,"Pave","IR1","Norm","Norm",7,7,"CompShg","None",0,"Gd","Gd","Others",1092,0,328,"Gd",1483,0,2,"TA","TA",496,0,0,"None","Normal",12.0459134649109
"1518","RL",9259,"Pave","Reg","Feedr","Norm",4,4,"CompShg","None",0,"TA","TA","Others",0,0,660,"TA",756,0,2,"TA","TA",80,0,0,"None","Normal",12.0114350236935
"1519","RL",17082,"Pave","IR1","Norm","Norm",6,5,"CompShg","BrkFace",288,"TA","TA","PConc",964,0,153,"Ex",1117,864,2,"TA","TA",336,0,0,"None","Normal",12.2330524426886
"1520","RL",18600,"Pave","Reg","Norm","Norm",3,4,"CompShg","None",0,"TA","TA","Others",288,684,0,"TA",1052,558,1,"TA","TA",0,0,0,"None","Normal",12.252773887572
"1521","RL",11479,"Pave","Reg","Norm","Norm",6,7,"CompShg","None",0,"TA","TA","Others",104,387,172,"Ex",1074,0,1,"TA","TA",0,0,0,"MnPrv","Normal",12.1132526295906
"1522","RL",9350,"Pave","Reg","Norm","Norm",4,6,"CompShg","None",0,"TA","TA","Others",192,0,564,"Ex",1169,0,1,"Fa","TA",0,0,0,"MnPrv","Normal",12.0899968672116
"1523","RL",9525,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",954,0,218,"TA",1172,0,1,"TA","TA",240,0,0,"None","Normal",12.0919289825966
"1524","RL",17485,"Pave","IR2","Norm","Norm",7,5,"CompShg","Stone",96,"Gd","TA","PConc",1346,0,162,"Ex",1508,0,2,"TA","TA",0,0,0,"None","Partial",11.9954461684571
"1525","RL",11200,"Pave","IR1","Norm","Norm",5,3,"CompShg","None",0,"TA","Fa","Others",0,0,1250,"Ex",1298,0,2,"TA","Fa",0,0,0,"None","Normal",12.1102356390288
"1526","RL",11980,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",177,"Gd","TA","Others",1433,0,0,"Ex",1433,0,2,"Gd","Gd",0,266,0,"MnPrv","Normal",11.9621249954447
"1527","RL",12361,"Pave","IR1","Norm","Norm",6,7,"CompShg","BrkFace",85,"Gd","Gd","PConc",860,0,86,"Ex",964,838,4,"TA","TA",450,0,0,"None","Normal",12.1167080674373
"1528","RL",7360,"Pave","Reg","Norm","Norm",7,5,"CompShg","Stone",80,"Gd","TA","PConc",24,0,1198,"Ex",1222,0,2,"TA","TA",0,0,0,"None","Normal",11.9676542466806
"1529","RL",14235,"Pave","IR1","Norm","Norm",6,8,"CompShg","None",0,"TA","TA","PConc",0,0,676,"TA",831,614,2,"TA","TA",0,0,0,"None","Normal",12.1247581329182
"1530","RL",11105,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","Gd","PConc",870,0,0,"Gd",965,0,2,"Gd","TA",71,0,0,"GdPrv","Normal",12.0398082943699
"1531","RL",9337,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","PConc",353,0,525,"Ex",892,800,2,"TA","TA",0,0,0,"None","Normal",12.0773649135949
"1532","RL",15240,"Pave","IR1","Norm","Norm",5,8,"CompShg","None",0,"Gd","Gd","Others",198,688,140,"Ex",1026,0,1,"TA","TA",316,0,0,"MnPrv","Normal",12.1530583726986
"1533","RL",7480,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",480,0,396,"TA",876,0,2,"TA","TA",0,0,0,"MnPrv","Normal",12.069114346137
"1534","RL",10389,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",320,"Gd","TA","PConc",1682,0,296,"Ex",1978,0,3,"TA","TA",188,0,0,"None","Normal",12.0952609028879
"1535","RL",9375,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1040,"Ex",1044,1054,2,"TA","TA",331,0,0,"None","Normal",12.1505432617672
"1536","RM",4435,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",170,"Gd","TA","PConc",672,0,176,"Ex",848,0,2,"TA","TA",140,0,0,"None","Normal",11.8468737743125
"1537","RL",8842,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","Gd","Others",0,0,381,"Ex",992,0,1,"TA","TA",60,0,0,"MnPrv","Abnorml",12.0526727356799
"1538","RL",10044,"Pave","IR1","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",1070,0,126,"TA",1196,0,1,"TA","TA",257,0,0,"MnPrv","Normal",12.0976372296632
"1539","RL",11792,"Pave","Reg","Norm","Norm",4,5,"CompShg","None",0,"TA","TA","Others",0,0,744,"Ex",792,328,2,"TA","Fa",0,160,0,"None","Abnorml",12.0412665083524
"1540","RL",6305,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",528,0,480,"TA",1096,0,1,"TA","TA",0,0,0,"None","Normal",12.0557663238382
"1541","RL",4853,"Pave","Reg","Artery","Norm",5,6,"CompShg","BrkFace",203,"TA","TA","Others",133,0,974,"Fa",1296,0,1,"TA","TA",0,0,0,"MnPrv","Normal",11.950215468327
"1542","RL",7890,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",238,0,618,"TA",856,0,2,"TA","TA",0,166,0,"None","Normal",11.9742519043069
"1543","RL",10452,"Pave","IR1","Norm","Norm",7,6,"CompShg","BrkFace",371,"Gd","Gd","Others",426,252,850,"Ex",1225,908,1,"TA","TA",0,0,0,"None","Normal",12.1788612525094
"1544","RL",15600,"Pave","Reg","Norm","Norm",5,6,"CompShg","BrkFace",430,"TA","Gd","Others",375,0,657,"Ex",1102,1075,2,"TA","TA",0,0,0,"None","Normal",12.2719487321776
"1545","RL",19645,"Pave","IR1","Norm","Norm",7,6,"CompShg","BrkFace",44,"TA","TA","PConc",343,0,80,"Ex",896,756,2,"TA","TA",0,0,0,"None","Normal",12.1977506345984
"1546","RM",3907,"Pave","IR1","Norm","Norm",8,6,"CompShg","None",0,"Gd","TA","Others",747,0,235,"Gd",1034,0,2,"TA","TA",141,0,0,"None","Normal",11.8394048783156
"1547","RM",3907,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","Others",76,0,1115,"Gd",1191,0,2,"TA","TA",112,0,0,"None","Normal",11.9235701954888
"1548","RM",8154,"Pave","Reg","Norm","Norm",2,5,"CompShg","None",0,"TA","TA","Others",480,0,0,"TA",540,0,1,"Fa","Fa",0,0,0,"None","Normal",11.8979581137902
"1549","RM",9140,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",308,0,321,"Fa",727,380,1,"TA","TA",0,200,0,"MnPrv","Normal",11.9964781165682
"1550","C (all)",8712,"Grvl","Reg","Norm","Norm",4,7,"CompShg","None",0,"Fa","Fa","Others",0,0,756,"Gd",952,0,1,"TA","TA",0,0,0,"None","Alloca",12.0829211433167
"1551","RM",3811,"Pave","IR1","Artery","Norm",8,5,"CompShg","Stone",186,"Gd","TA","PConc",1373,0,221,"Ex",1646,0,2,"TA","TA",128,155,0,"None","Normal",11.9368839279811
"1552","RL",11050,"Pave","Reg","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",615,0,434,"Ex",1036,880,3,"TA","TA",0,0,0,"None","Normal",12.1025012066703
"1553","RL",9620,"Pave","Reg","Norm","Norm",6,7,"CompShg","None",0,"TA","TA","Others",679,0,564,"TA",1285,0,2,"TA","TA",375,0,0,"GdPrv","Normal",12.0867711106968
"1554","RL",12760,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",0,0,1958,"TA",2048,0,2,"TA","TA",0,0,0,"None","Normal",12.2454358612796
"1555","RL",11896,"Pave","IR1","Norm","Norm",7,5,"CompShg","Stone",60,"Gd","TA","PConc",78,0,1258,"Ex",1346,0,3,"TA","TA",100,0,0,"None","Normal",12.1116920872999
"1556","RL",9803,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1214,"Ex",1214,0,2,"TA","TA",0,0,0,"None","Partial",11.9840080617584
"1557","RL",9802,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",0,0,384,"Gd",744,700,2,"TA","TA",100,0,0,"None","Normal",12.0825556136989
"1558","RL",15300,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",42,0,1026,"TA",1264,0,2,"TA","TA",0,0,0,"None","Normal",12.0811639562897
"1559","RL",10114,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",0,0,1430,"Ex",1430,0,2,"TA","TA",0,0,0,"None","Normal",12.0797747597033
"1560","RL",11875,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",0,0,1344,"Ex",1344,0,2,"TA","TA",328,0,0,"None","Normal",12.1175192416378
"1561","RM",2394,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",915,0,30,"Ex",945,0,1,"TA","TA",174,108,0,"None","Normal",11.9184645840876
"1562","RM",1890,"Pave","Reg","Norm","Norm",4,6,"CompShg","None",0,"TA","TA","Others",294,0,252,"TA",546,546,1,"TA","TA",0,0,0,"None","Normal",12.0039563594855
"1563","RL",6953,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","Gd","Others",469,0,395,"Ex",874,0,1,"TA","TA",0,0,0,"None","Normal",12.0631496409161
"1564","RL",12887,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",207,590,36,"TA",833,0,2,"TA","TA",431,0,0,"MnPrv","Normal",12.0409434646556
"1565","RL",7700,"Pave","Reg","Norm","Norm",5,2,"CompShg","None",0,"TA","Po","PConc",0,0,1216,"Gd",1216,1216,2,"TA","Fa",200,0,0,"None","Normal",12.1210080777085
"1566","RL",10475,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",458,0,166,"Gd",624,650,2,"TA","TA",22,0,0,"GdWo","Normal",12.0837971803717
"1567","RL",10544,"Pave","IR1","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",476,0,388,"TA",864,615,1,"TA","TA",287,0,0,"None","Normal",12.2296590964259
"1568","RL",9892,"Pave","Reg","Norm","Norm",8,5,"CompShg","None",0,"Gd","Gd","PConc",1341,284,54,"Ex",1803,0,2,"TA","TA",129,0,0,"GdWo","Normal",12.0709895124271
"1569","RL",12961,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"Gd","Gd","PConc",944,0,208,"Ex",1152,645,2,"TA","TA",162,0,0,"None","Normal",12.1110664398656
"1570","RL",13008,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",564,0,318,"TA",882,0,1,"TA","TA",0,0,0,"None","Normal",12.0857225724857
"1571","RL",10200,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",440,"TA","TA","Others",844,0,590,"TA",1434,0,2,"TA","TA",80,0,0,"None","Normal",12.1752419208037
"1572","RL",10179,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",847,0,98,"Ex",945,663,2,"TA","TA",252,0,0,"None","Normal",12.1101982316034
"1573","RL",11792,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",188,"Gd","TA","PConc",850,0,158,"Ex",1008,1275,3,"TA","TA",120,0,0,"None","Normal",12.2024201894275
"1574","RL",8400,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",32,"TA","TA","PConc",284,0,100,"Gd",958,670,2,"TA","TA",48,0,0,"None","Normal",12.0845239722553
"1575","RL",7296,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",1965,0,243,"Ex",2522,0,2,"TA","TA",182,0,0,"None","Normal",11.944120554872
"1576","RL",7380,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"TA","TA","PConc",341,0,1077,"Ex",1478,0,2,"TA","TA",168,0,0,"None","Normal",12.0010833252723
"1577","RL",8013,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",741,0,846,"Ex",1734,0,2,"TA","TA",52,0,0,"None","Normal",12.022070217172
"1578","RL",8923,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",189,0,195,"Gd",751,631,2,"TA","TA",256,0,0,"None","Normal",12.0651960790322
"1579","RL",7500,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",476,0,476,"Gd",952,684,2,"TA","TA",0,0,0,"None","Normal",12.0993663672772
"1580","RL",8803,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",600,0,107,"Gd",707,809,2,"TA","TA",0,0,0,"None","Normal",12.0951835529958
"1581","RL",7250,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",45,"TA","TA","PConc",0,0,1181,"Ex",1190,0,2,"TA","TA",0,0,0,"None","Normal",12.1027700587895
"1582","RL",11900,"Pave","Reg","Norm","Norm",5,6,"CompShg","BrkFace",157,"TA","TA","PConc",400,0,722,"Ex",946,988,2,"TA","TA",0,200,0,"None","Normal",12.1286656353097
"1583","RL",13250,"Pave","IR1","RR","Norm",7,6,"CompShg","BrkFace",256,"TA","TA","Others",0,0,832,"TA",1154,896,2,"TA","TA",192,0,0,"None","Abnorml",12.2001831537308
"1584","RL",10928,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",101,"TA","TA","PConc",363,0,1064,"TA",1671,0,2,"TA","TA",252,0,0,"None","Normal",12.1242907129977
"1585","RL",12388,"Pave","IR1","Norm","Norm",7,7,"CompShg","BrkFace",229,"TA","TA","Others",602,0,441,"TA",1539,1134,2,"TA","TA",178,0,0,"None","Normal",12.2082891475547
"1586","RL",11088,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",144,"TA","TA","PConc",832,0,308,"Gd",1707,0,2,"TA","TA",0,0,0,"None","Normal",12.1078796290051
"1587","FV",7000,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",622,0,304,"Ex",1016,868,2,"TA","TA",0,0,0,"None","Normal",12.0688449228465
"1588","FV",7500,"Pave","Reg","RR","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1058,"Ex",1058,816,2,"TA","TA",0,0,0,"None","Normal",12.0553874078416
"1589","FV",8470,"Pave","Reg","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",225,276,471,"Ex",972,839,2,"TA","TA",225,0,0,"None","Normal",12.1099301951874
"1590","RL",9373,"Pave","IR1","Pos","Pos",5,7,"CompShg","BrkFace",161,"TA","TA","Others",1333,168,120,"TA",1621,0,2,"TA","TA",0,490,0,"None","Normal",12.0952778981986
"1591","RL",10140,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",196,"TA","TA","Others",888,0,228,"Ex",1116,0,2,"TA","TA",0,0,0,"GdWo","Normal",12.0913584737049
"1592","RL",11050,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","Others",636,0,540,"Fa",1193,0,2,"TA","TA",40,0,0,"None","Normal",12.1255926743292
"1593","RL",7830,"Pave","IR1","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",0,0,1180,"TA",1180,0,2,"TA","TA",0,0,0,"None","Normal",11.97915479537
"1594","RL",8510,"Pave","IR1","Norm","Norm",5,7,"CompShg","BrkFace",178,"TA","TA","Others",500,0,543,"Ex",1050,0,1,"TA","TA",0,0,0,"None","Normal",12.0919570643796
"1595","RL",7038,"Pave","Reg","Norm","Norm",4,6,"CompShg","None",0,"TA","TA","Others",726,0,138,"TA",864,0,2,"TA","TA",210,0,0,"GdPrv","Abnorml",12.0880984631525
"1596","RL",9000,"Pave","Reg","Norm","Norm",4,7,"CompShg","None",0,"TA","Gd","Others",240,0,624,"Gd",864,0,2,"TA","TA",200,0,0,"GdWo","Normal",12.0973470605894
"1597","RM",1680,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",504,"TA","TA","Others",254,0,229,"TA",483,504,1,"TA","TA",0,0,0,"None","Normal",11.9297483931396
"1598","RM",1680,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",425,"TA","TA","Others",110,294,79,"TA",483,504,1,"TA","TA",0,0,0,"None","Normal",11.9297483931396
"1599","RL",2308,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",306,0,498,"TA",804,744,2,"TA","TA",108,0,0,"None","Normal",12.0343050670381
"1600","RL",2280,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","Others",435,622,0,"TA",1055,0,2,"TA","TA",0,0,0,"None","Normal",11.9447020392425
"1601","RL",2349,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",389,0,466,"TA",855,601,2,"TA","TA",0,0,0,"None","Normal",12.0082074946755
"1602","RL",2364,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",320,0,484,"TA",804,744,2,"TA","TA",108,0,0,"None","Normal",12.0217615290936
"1603","RL",2364,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","Others",279,0,576,"TA",855,601,2,"TA","TA",147,0,0,"None","Normal",12.0016326212506
"1604","RL",2104,"Pave","Reg","Norm","Norm",7,6,"CompShg","None",0,"TA","TA","Others",536,0,300,"TA",836,0,1,"TA","TA",150,0,0,"None","Normal",11.9567295557551
"1605","RL",10710,"Pave","Reg","Norm","Norm",5,7,"CompShg","BrkFace",165,"Gd","TA","PConc",644,0,220,"Ex",1120,0,2,"TA","TA",0,0,0,"None","Normal",12.115932658242
"1606","RL",14257,"Pave","Reg","Pos","Pos",9,5,"CompShg","Stone",726,"Ex","TA","PConc",1360,0,416,"Ex",1794,978,3,"TA","TA",135,0,0,"None","Normal",12.215588578199
"1607","RL",12350,"Pave","Reg","Norm","Norm",9,5,"CompShg","None",0,"Gd","TA","PConc",986,0,379,"Ex",1365,1325,3,"TA","TA",0,0,0,"None","Partial",12.1334386925628
"1608","RL",12350,"Pave","Reg","Norm","Norm",9,5,"CompShg","Stone",450,"Ex","TA","PConc",1232,0,788,"Ex",2020,0,3,"TA","TA",192,0,0,"None","Normal",12.1214862289296
"1609","RL",13693,"Pave","Reg","Pos","Pos",10,5,"CompShg","Stone",472,"Ex","TA","PConc",2288,0,342,"Ex",2674,0,3,"TA","TA",360,0,0,"None","Normal",12.049043672826
"1610","RL",11578,"Pave","Reg","Norm","Norm",9,5,"CompShg","Stone",302,"Ex","TA","PConc",0,0,1736,"Ex",1736,0,3,"TA","TA",319,0,0,"None","Normal",12.1252362100086
"1611","RL",16870,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",238,"Gd","TA","PConc",1531,0,251,"Ex",1782,0,3,"TA","TA",99,0,0,"None","Normal",12.1630038040681
"1612","RL",23303,"Pave","IR3","Norm","Norm",8,5,"CompShg","Stone",20,"Gd","TA","PConc",1230,0,278,"Ex",1508,1012,3,"TA","TA",192,0,0,"None","Family",12.3587552149984
"1613","RL",10367,"Pave","IR1","Norm","Norm",9,5,"CompShg","Stone",284,"Ex","TA","PConc",1015,0,724,"Ex",1743,0,3,"TA","TA",168,0,0,"None","Normal",12.1061457929082
"1614","RL",10872,"Pave","IR1","Norm","Norm",9,5,"CompShg","Stone",122,"Gd","TA","PConc",1037,0,467,"Ex",1531,0,3,"TA","TA",184,0,0,"None","Normal",12.0093222751553
"1615","RL",13514,"Pave","IR1","Norm","Norm",9,5,"CompShg","None",285,"Ex","TA","PConc",1142,0,632,"Ex",1808,0,3,"TA","TA",200,0,0,"None","Normal",12.1219269426321
"1616","RL",12878,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",418,"Gd","TA","PConc",1262,0,498,"Ex",1760,0,2,"TA","TA",165,0,0,"None","Normal",12.1330850146171
"1617","RL",15274,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",724,"Gd","TA","PConc",1972,0,480,"Ex",2452,0,3,"TA","TA",0,0,0,"MnPrv","Normal",12.1639100555182
"1618","RL",13262,"Pave","IR1","Norm","Norm",8,5,"CompShg","Stone",186,"Gd","TA","PConc",0,0,1082,"Ex",1105,1295,3,"TA","TA",114,0,0,"None","Normal",12.2058429814886
"1619","RL",9658,"Pave","IR1","Norm","Norm",8,5,"CompShg","Stone",383,"Gd","TA","PConc",0,0,1598,"Gd",1606,0,3,"TA","TA",230,0,0,"None","Normal",12.1045396552791
"1620","RL",6904,"Pave","IR1","Norm","Norm",6,5,"CompShg","Stone",240,"Gd","TA","PConc",836,0,522,"Ex",1358,0,2,"TA","TA",192,0,0,"None","Normal",12.0021145558337
"1621","RL",5122,"Pave","IR1","Norm","Norm",6,5,"CompShg","Stone",135,"Gd","TA","PConc",881,0,425,"Ex",1306,0,2,"TA","TA",170,0,0,"None","Normal",11.8550383522568
"1622","RL",10307,"Pave","IR1","Norm","Norm",7,5,"CompShg","Stone",176,"Gd","TA","PConc",876,0,474,"Ex",1358,0,2,"TA","TA",192,0,0,"None","Normal",12.022641672417
"1623","RL",14836,"Pave","IR1","Norm","Norm",10,5,"CompShg","Stone",730,"Ex","TA","PConc",2146,0,346,"Ex",2492,0,3,"TA","TA",226,0,0,"None","Abnorml",12.055717288908
"1624","RL",15262,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",470,"Gd","TA","PConc",1557,0,643,"Ex",2200,0,3,"TA","TA",208,0,0,"None","Normal",12.1637868805287
"1625","RL",7390,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",308,"Ex","TA","PConc",800,0,1084,"Ex",1884,0,2,"TA","TA",231,0,0,"None","Partial",11.987550266461
"1626","RL",6472,"Pave","Reg","Norm","Norm",9,5,"CompShg","BrkFace",500,"Ex","TA","PConc",0,0,1451,"Ex",1456,0,2,"TA","TA",192,0,0,"None","Normal",11.9692709122917
"1627","RL",16770,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",270,"Gd","TA","PConc",1196,0,516,"Ex",1712,0,3,"TA","TA",218,0,0,"None","Normal",12.1904347515216
"1628","RL",3480,"Pave","Reg","Norm","Norm",7,5,"CompShg","Stone",163,"Gd","TA","PConc",0,0,1405,"Ex",1405,0,2,"TA","TA",148,0,0,"None","Normal",11.9808984337596
"1629","RL",10928,"Pave","Reg","RR","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,728,"Ex",728,728,2,"TA","TA",100,0,0,"None","Normal",12.1122277416453
"1630","RL",8918,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",0,0,745,"Ex",745,745,2,"TA","TA",36,0,0,"None","Normal",12.0964470828902
"1631","RL",3182,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",16,"Gd","TA","PConc",16,0,1204,"Ex",1220,0,2,"TA","TA",100,0,0,"None","Normal",11.9561632569433
"1632","RL",9434,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,384,"Ex",744,630,2,"TA","TA",100,0,0,"None","Normal",12.1082080028001
